LOAN;MORTDUE;VALUE;REASON;JOB;YOJ;DEROG;DELINQ;CLAGE;NINQ;CLNO;BAD
26100;20566;50534;DebtCon;Other;24;0;0;140.5532102;1;10;0
26200;105096;136580;DebtCon;Mgr;9;2;0;181.35859173;4;17;0
26200;75096;120859;DebtCon;Other;4;0;0;107.17711768;2;31;0
26200;77952;113285;DebtCon;Other;5;0;0;90.016091544;1;31;0
26200;141109;245422;HomeImp;ProfExe;28;0;0;343.78712232;1;18;0
26200;72648;123582;DebtCon;Office;0;1;0;331.35288565;0;23;0
26200;149599;181869;DebtCon;Other;1;0;0;204.02898979;0;35;0
26200;100931;132627;DebtCon;Office;11;0;1;169.03209387;0;28;0
26200;189252;241754;DebtCon;Other;9;0;0;97.314887744;2;25;0
26300;87291;122531;DebtCon;ProfExe;10;0;1;128.48325812;0;18;0
26300;94337;123054;DebtCon;ProfExe;0;1;0;204.91733941;2;38;0
26300;147600;184207;DebtCon;ProfExe;5;0;0;310.34814574;0;35;0
26300;118304;177819;DebtCon;Sales;17;0;0;299.21725229;1;30;0
26300;25685;51023;DebtCon;Other;35;0;0;261.47087199;0;23;0
26300;52394;93307;DebtCon;Other;24;0;1;184.65609577;0;19;0
26300;58369;88124;DebtCon;Other;7;0;0;234.22154725;1;20;0
26300;52296;91041;DebtCon;Other;24;1;2;193.85371322;0;19;0
26300;78851;109090;DebtCon;Office;8;0;0;405.43042921;0;44;0
26300;189302;249773;DebtCon;Other;7;0;0;106.60930741;1;26;0
26300;94916;127526;DebtCon;ProfExe;0;0;0;195.84762449;2;37;0
26400;43781;66030;DebtCon;Office;17;0;0;184.3849541;2;21;0
26400;79163;123792;DebtCon;Office;0;0;0;310.61455492;0;24;0
26400;73679;98614;DebtCon;Office;10;0;0;151.62870365;0;20;0
26400;130672;212536;DebtCon;ProfExe;10;0;0;221.50683161;3;26;0
26400;128413;207302;DebtCon;ProfExe;9;0;0;228.01513165;3;26;0
26400;122105;165000;DebtCon;Mgr;1;0;0;234.4;2;24;0
26400;153853;188760;HomeImp;Self;2;0;0;172.57083327;0;17;0
26400;240907;260638;HomeImp;Self;7;1;0;255.41551402;3;51;0
26400;44333;68945;DebtCon;Office;18;0;0;173.49539211;2;21;0
26400;196412;250164;DebtCon;Other;9;0;0;97.278349271;1;26;0
26400;59288;87753;DebtCon;Other;8;1;1;145.88249239;3;29;0
26500;145393;187324;HomeImp;Self;3;0;0;194.22774484;1;16;0
26500;63345;100332;DebtCon;Other;16;0;0;139.51054588;0;30;0
26500;240782;267675;HomeImp;Self;6;0;0;229.30702576;1;50;0
26500;112059;179599;DebtCon;Sales;15;0;0;313.2053014;0;30;0
26500;77198;131090;DebtCon;Office;0;0;0;312.90880367;0;24;0
26500;84769;127773;DebtCon;Other;2;0;0;190.86047721;2;25;0
26500;61223;92255;DebtCon;Other;2;0;1;214.03253889;0;17;1
26500;34678;68000;DebtCon;Mgr;14;1;0;88.3;6;16;0
26500;14000;45000;DebtCon;Other;0;0;0;195.23333333;1;7;1
26500;76599;119041;DebtCon;Other;4;0;0;97.265658469;1;31;0
26500;134952;165451;DebtCon;Other;8;1;0;225.32367218;1;19;0
26600;62895;103000;DebtCon;Self;1;0;5;187.46666667;2;34;1
26600;148986;175750;DebtCon;Other;1;0;0;197.39171326;0;35;0
26600;61151;97072;DebtCon;Other;16;0;1;133.44811044;0;29;0
26600;94954;131913;DebtCon;ProfExe;0;1;0;187.14082357;2;37;0
26600;78491;121598;DebtCon;Other;4;1;0;84.583010054;1;33;0
26600;140561;208775;HomeImp;ProfExe;5;0;0;197.52410245;1;27;0
26600;84843;115850;DebtCon;Sales;2;0;0;137.53887762;2;37;1
26600;128238;165316;DebtCon;Mgr;1;0;0;236.06597186;2;23;0
26600;122501;153280;DebtCon;Mgr;2;0;0;289.58172299;0;25;0
26700;146193;185200;DebtCon;ProfExe;11;0;0;156.2294564;0;36;0
26700;40785;75601;DebtCon;Mgr;14;1;0;98.240520895;5;15;0
26700;144243;176096;DebtCon;Other;1;0;0;194.67979612;0;34;0
26700;73468;108774;DebtCon;ProfExe;11;0;0;290.08059139;1;32;0
26700;81968;114647;DebtCon;ProfExe;10;0;1;126.70731968;0;19;0
26700;23361;55483;DebtCon;Other;36;0;0;280.80760568;1;23;0
26700;186185;233480;DebtCon;ProfExe;0;0;0;290.57883702;1;32;0
26700;129559;170042;DebtCon;Mgr;1;0;0;232.64617336;1;24;0
26700;18590;53462;DebtCon;Other;25;0;0;111.99557084;1;11;0
26800;149729;183027;DebtCon;ProfExe;7;0;0;331.25655711;0;34;0
26800;133594;173255;DebtCon;Other;8;0;0;215.968328;1;19;0
26800;145772;193135;DebtCon;ProfExe;12;0;0;147.93879535;0;36;0
26800;96895;144482;DebtCon;Mgr;23;0;0;201.96787517;0;13;0
26800;148471;183284;DebtCon;ProfExe;4;0;0;323.26238295;0;35;0
26800;139309;166621;DebtCon;Other;5;0;0;217.21148262;0;20;0
26800;89146;128923;DebtCon;Mgr;7;2;1;114.46195526;7;16;1
26800;124199;166404;DebtCon;Mgr;1;0;0;243.94209954;2;23;0
26800;46236;62711;DebtCon;Office;17;0;0;175.07505804;1;22;0
26800;35485;74949;DebtCon;Mgr;14;0;0;84.766624812;5;15;0
26800;145745;211400;HomeImp;ProfExe;6;0;0;184.71163469;1;27;0
26800;138216;170052;DebtCon;ProfExe;10;0;0;199.73871138;1;29;1
26800;18459;53907;DebtCon;Other;0;0;0;200.41702708;0;6;1
26900;74982;126972;DebtCon;Office;0;0;0;315.81891124;0;23;0
26900;69446;104590;DebtCon;ProfExe;11;0;0;287.27599243;1;32;0
26900;57414;92916;DebtCon;Office;0;0;0;70.281905709;0;22;0
26900;69000;106500;DebtCon;Sales;0.6;0;1;115.7;2;19;1
26900;67144;92923;DebtCon;Other;16;0;0;89.112173485;1;17;0
26900;47882;78854;DebtCon;Other;11;0;0;132.34739209;0;19;0
26900;98324;129210;DebtCon;ProfExe;0;1;0;185.20581113;3;38;0
26900;54071;85557;DebtCon;Office;0;0;2;91.209976228;0;22;0
26900;72848;101736;DebtCon;Office;10;0;0;131.4096343;0;21;0
27000;79218;115721;DebtCon;Other;9;0;0;280.3437201;0;35;1
27000;77910;117590;DebtCon;Other;4;0;0;91.874211097;2;31;0
27000;50375;70656;DebtCon;Other;8;0;0;125.71604137;1;20;0
27000;13718;35684;DebtCon;Other;16;2;0;122.29444677;1;18;0
27000;144901;178093;DebtCon;ProfExe;7;0;0;331.1139721;0;34;0
27000;45482;77000;DebtCon;Office;0.8;0;0;164.3;3;19;0
27000;124000;162000;DebtCon;Other;0.8;0;2;166.36666667;1;34;1
27000;54515;82539;DebtCon;Other;20;0;0;203.8613989;0;26;0
27000;45880;82425;DebtCon;Other;21;0;0;212.64422077;0;27;0
27000;54834;85391;DebtCon;Other;9;0;1;132.57854459;2;30;0
27000;60631;86091;DebtCon;Other;24;0;2;200.14145359;1;20;0
27000;23160;58074;DebtCon;Other;36;0;0;275.84323074;1;24;0
27100;63844;101000;DebtCon;Other;8;1;1;128.8;0;22;1
27100;140305;237302;HomeImp;ProfExe;27;0;0;349.51426763;2;18;0
27100;44095;77587;DebtCon;Mgr;14;1;0;92.140029015;6;15;0
27100;20479;46735;DebtCon;Other;24;0;0;103.81628973;0;10;0
27100;118200;159739;DebtCon;ProfExe;6;0;1;117.15216054;3;27;0
27200;70730;93752;DebtCon;Office;8;0;0;165.91933287;0;20;0
27200;145725;179197;DebtCon;Other;1;0;0;183.37628836;0;34;0
27200;83894;121302;DebtCon;ProfExe;6;0;1;124.2746965;0;18;0
27200;110470;180982;DebtCon;Sales;17;0;0;295.47144922;1;30;0
27200;61000;104044;DebtCon;Other;16;0;1;141.98123448;0;30;0
27200;101680;134864;DebtCon;Office;10;0;1;150.59619803;0;29;0
27200;97541;126368;DebtCon;ProfExe;0;1;0;186.77854794;3;38;0
27200;61118;35184;DebtCon;Sales;10;4;2;134.6489043;7;23;1
27200;24070;58216;DebtCon;Other;35;0;0;273.34175724;0;24;0
27200;58383;92484;DebtCon;Other;22;1;2;170.07232349;1;20;0
27300;66878;93656;DebtCon;Office;11;0;0;153.79590463;0;20;0
27300;72314;118839;DebtCon;Other;5;0;0;99.693832459;1;31;0
27300;97373;126102;DebtCon;Office;10;0;1;139.13259829;0;28;0
27300;55973;93503;DebtCon;Other;22;0;1;167.74173154;0;19;0
27300;53223;86696;DebtCon;Office;0;0;0;96.070687876;0;22;0
27300;106221;137727;DebtCon;Self;3;0;0;300.57451085;3;45;1
27300;37636;73328;DebtCon;Mgr;12;0;0;80.792693759;6;16;0
27300;127260;212953;DebtCon;ProfExe;9;0;0;244.1654213;3;26;0
27300;149950;177309;DebtCon;ProfExe;6;0;0;328.16812274;0;35;0
27300;140773;188414;DebtCon;ProfExe;12;0;0;144.09346485;0;37;0
27400;99900;143437;DebtCon;Mgr;21;0;0;211.10827714;0;12;0
27400;113364;146520;HomeImp;Office;16;1;1;284.3680179;2;13;1
27400;195497;246354;DebtCon;Other;8;0;0;89.264427411;1;25;0
27400;51298;90010;DebtCon;Other;6;1;0;146.65622021;3;29;0
27400;23939;56874;DebtCon;Office;3;0;1;197.8;0;11;1
27400;46575;85263;DebtCon;Office;1;0;0;155.64704116;2;19;0
27400;100951;149305;DebtCon;Mgr;21;0;0;194.53302791;0;13;0
27400;41370;70528;DebtCon;Office;18;0;0;180.20434499;1;21;0
27500;54511;84470;DebtCon;Other;9;0;1;140.24779602;3;29;0
27500;97679;149877;DebtCon;Mgr;23;0;0;193.0056328;0;12;0
27500;145774;206788;HomeImp;ProfExe;4;0;0;191.94101884;0;27;0
27500;132000;179000;DebtCon;ProfExe;1;1;0;226.23333333;2;19;0
27500;150666;192346;HomeImp;Self;3;0;0;177.87147325;0;17;0
27500;69579;117799;DebtCon;Other;5;0;0;84.373124498;2;32;0
27500;97601;136546;DebtCon;Other;9;0;0;80.497147072;5;39;1
27500;131269;211014;DebtCon;ProfExe;10;0;0;234.35128879;2;26;0
27500;23439;47177;DebtCon;Other;25;0;0;112.89450731;0;11;0
27600;54584;86568;DebtCon;Other;22;0;0;214.8157373;1;27;0
27600;73846;100216;DebtCon;ProfExe;12;0;0;282.37066144;1;33;0
27600;60039;86166;DebtCon;Office;0;0;0;100.94932169;0;23;0
27600;121592;153432;DebtCon;Mgr;2;0;0;297.0016085;0;24;0
27600;103898;130784;DebtCon;Office;11;0;0;147.12839778;0;29;0
27600;131887;174323;DebtCon;Mgr;0;0;0;243.05371295;2;24;0
27600;150120;191972;HomeImp;Self;3;0;0;178.03849109;1;16;0
27600;64818;91915;DebtCon;Other;16;0;0;99.604607809;0;17;0
27600;153063;202542;HomeImp;Other;10;0;0;266.93895601;2;33;0
27600;57327;87683;DebtCon;Office;0;0;0;98.521771002;0;23;0
27600;54328;94216;DebtCon;Other;24;1;2;188.39374192;1;19;0
27600;124139;157940;DebtCon;Mgr;4;0;0;288.88653955;0;24;0
27600;123121;157337;DebtCon;Mgr;2;0;0;283.28285346;0;24;0
27600;72468;106906;DebtCon;ProfExe;12;0;0;288.84955151;1;32;0
27600;112753;155166;DebtCon;ProfExe;6;0;0;124.9909552;3;26;0
27600;74964;118507;DebtCon;Other;5;0;0;91.711246204;1;32;0
27700;63962;101676;DebtCon;Other;15;0;1;138.5694126;0;30;0
27700;103249;206521;DebtCon;Other;24;0;0;196.78163285;0;19;0
27700;97834;132396;HomeImp;ProfExe;18;0;2;303.95191452;2;26;1
27700;54617;87722;DebtCon;Other;9;0;1;132.41138177;3;29;0
27700;73148;101462;DebtCon;ProfExe;10;0;0;264.60538941;0;33;0
27700;25947;49836;DebtCon;Other;24;0;0;120.02585206;0;10;0
27700;77886;114494;DebtCon;ProfExe;9;0;0;118.47135379;0;18;0
27700;54541;78832;DebtCon;Office;0;0;0;186.02084261;2;19;0
27700;149169;183234;DebtCon;ProfExe;8;0;0;314.78583915;0;35;0
27700;19300;39000;DebtCon;Mgr;12;3;0;212.06666667;0;46;1
27700;85285;116468;DebtCon;Other;9;0;0;312.80792835;0;36;1
27700;76055;126560;DebtCon;Office;0;0;0;310.6263344;1;23;0
27700;141930;182516;DebtCon;ProfExe;0;0;0;235.63057648;2;19;0
27700;35132;71456;DebtCon;Mgr;13;0;0;84.874967196;5;16;0
27700;67446;99206;DebtCon;ProfExe;11;0;0;286.96597112;0;32;0
27800;114417;150849;DebtCon;Mgr;5;0;0;285.38612641;0;24;0
27800;96332;123598;DebtCon;ProfExe;1;0;0;190.3137746;2;38;0
27800;19600;50594;DebtCon;Other;24;0;0;137.23404427;1;10;0
27800;64804;97553;DebtCon;Other;15;1;0;105.09866375;1;17;0
27800;127770;169440;DebtCon;Mgr;2;0;0;235.72854702;1;24;0
27800;142356;177328;DebtCon;ProfExe;6;0;0;315.17556745;0;35;0
27800;181405;229116;DebtCon;ProfExe;0;0;0;297.99814427;0;32;0
27900;55859;92179;DebtCon;Office;0;0;1;94.932544383;0;23;0
27900;73630;106757;DebtCon;ProfExe;11;0;0;282.75969838;1;32;0
27900;137006;207997;HomeImp;ProfExe;5;0;0;194.0931469;1;28;0
27900;66027;102745;DebtCon;ProfExe;9;0;0;298.10325142;1;32;0
27900;69589;115061;DebtCon;Other;5;0;0;97.8638453;1;32;0
27900;62264;39604;DebtCon;Sales;10;3;1;118.77826456;7;23;1
27900;149359;192955;HomeImp;Self;0;0;0;172.57959055;1;16;0
27900;142346;185057;DebtCon;ProfExe;9;0;1;155.54869901;0;36;0
27900;50988;81533;DebtCon;Office;1;0;0;167.61445006;2;18;0
27900;113843;156282;DebtCon;ProfExe;7;0;0;109.95962619;2;27;0
27900;135511;184219;DebtCon;ProfExe;1;1;0;241.05228345;2;19;0
27900;90694;121543;DebtCon;Mgr;5;2;1;107.04625061;8;15;1
28000;58002;86427;DebtCon;Other;9;0;1;129.57535197;2;29;0
28000;59775;87390;DebtCon;Other;8;0;0;138.48647658;3;30;0
28000;140770;209726;HomeImp;ProfExe;5;0;0;190.32952199;0;27;0
28000;62376;104073;DebtCon;Other;16;1;0;146.14192957;0;30;0
28000;77322;118082;DebtCon;Other;7;0;0;80.658093685;1;31;0
28000;86600;127000;DebtCon;ProfExe;6.5;0;4;234.36666667;5;35;1
28000;28042;63500;DebtCon;ProfExe;14;2;4;121.73333333;4;28;1
28000;96015;127551;DebtCon;ProfExe;0;1;0;196.52348814;3;37;0
28100;100420;207737;DebtCon;Other;22;0;0;197.19812185;0;19;0
28100;96160;128767;DebtCon;Office;10;0;1;154.67285803;0;29;0
28100;86778;110851;DebtCon;Office;9;0;0;398.4023372;0;44;0
28100;32470;54522;DebtCon;Other;35;0;0;295.49668351;0;23;0
28100;61000;99000;DebtCon;Mgr;7;0;1;129.16666667;1;31;1
28100;72100;112000;DebtCon;ProfExe;20;4;1;120.73333333;1;58;1
28100;112564;162129;DebtCon;ProfExe;7;0;0;115.56446202;2;26;0
28200;90485;123674;DebtCon;Other;1;0;1;189.73474189;2;25;0
28200;76011;129352;DebtCon;Office;1;0;0;302.80326065;0;23;0
28200;58232;97555;DebtCon;Other;17;0;1;130.45076488;0;29;0
28200;44363;72966;DebtCon;Mgr;16;1;0;82.270594585;6;16;0
28200;61038;87534;DebtCon;Other;8;0;0;137.48781925;3;30;0
28200;118728;160486;DebtCon;ProfExe;7;0;0;112.52081792;2;26;0
28200;109184;207035;DebtCon;Other;23;0;0;179.93775089;0;18;0
28200;44321;63050;DebtCon;Office;19;0;0;182.24730572;2;22;0
28200;185607;227617;DebtCon;ProfExe;0;0;0;311.06275541;0;33;0
28200;148455;191419;HomeImp;Self;1;0;0;186.98304288;0;17;0
28200;100353;131386;DebtCon;Office;9;0;0;146.06548333;0;28;0
28200;51663;92860;DebtCon;Other;24;0;1;172.34065431;0;20;0
28200;148772;186023;HomeImp;Self;3;0;0;203.57585973;1;17;0
28200;66242;109762;DebtCon;Other;8;0;1;130.96956536;0;21;1
28300;72572;117311;DebtCon;Other;6;0;0;85.797248152;1;32;0
28300;126942;166797;DebtCon;Mgr;0;0;0;244.72228465;1;23;0
28300;105000;147000;DebtCon;ProfExe;11;0;0;162.36666667;1;17;0
28300;71973;119224;DebtCon;Other;4;0;0;89.379952321;2;32;0
28300;68959;102048;DebtCon;ProfExe;12;0;0;278.71470424;1;32;0
28300;145931;239990;HomeImp;ProfExe;27;0;0;357.23095382;0;19;0
28300;104686;136033;HomeImp;ProfExe;13;0;2;291.17166139;1;27;1
28400;90823;126845;DebtCon;Other;1;0;0;188.77345493;1;25;0
28400;72870;95647;DebtCon;Office;11;0;0;139.04525472;0;20;0
28400;46126;66942;DebtCon;Office;18;0;0;180.66830818;2;21;0
28400;150784;192411;HomeImp;Self;0;0;0;173.30549337;1;16;0
28400;197852;243593;DebtCon;Other;10;0;0;111.10868013;2;26;0
28400;207687;242544;HomeImp;Other;8;0;0;134.00768046;0;41;0
28400;106020;206030;DebtCon;Other;22;0;0;188.75246946;0;18;0
28400;112996;175817;DebtCon;Sales;17;0;0;303.28205506;1;31;0
28400;53480;90560;DebtCon;Other;24;0;1;174.47472367;0;19;0
28400;183314;232345;DebtCon;ProfExe;1;0;0;300.90431006;1;32;0
28400;36484;73478;DebtCon;Mgr;13;1;0;100.9750908;6;16;0
28400;206126;238745;HomeImp;Other;9;0;0;119.0697634;1;42;0
28500;49461;83352;DebtCon;Other;21;0;0;210.02505835;0;26;0
28500;97262;131830;DebtCon;Office;10;0;0;168.8035325;0;29;0
28500;108293;135317;DebtCon;Other;5;0;0;219.61525186;4;43;1
28500;84908;108385;DebtCon;Office;10;0;0;384.28504689;0;45;0
28500;43413;73248;DebtCon;Mgr;13;0;0;102.56701711;6;16;0
28500;100145;130522;DebtCon;Office;10;0;0;137.94286922;0;29;0
28600;32136;51599;DebtCon;Other;35;0;0;284.08384845;0;23;0
28600;94165;130285;DebtCon;Office;10;0;1;137.81333094;0;28;0
28600;85174;127306;DebtCon;Other;1;0;0;193.07391349;1;24;0
28600;136546;185507;DebtCon;ProfExe;0;0;0;212.31409848;3;19;0
28600;26189;50409;DebtCon;Other;36;0;0;287.49617332;0;23;0
28600;39009;75893;DebtCon;Mgr;12;1;0;85.625519988;6;15;0
28600;105907;156126;DebtCon;ProfExe;10;0;0;165.09073496;1;17;0
28600;126189;167157;DebtCon;ProfExe;19;0;2;239.22703591;0;26;1
28700;107281;155874;DebtCon;ProfExe;10;0;0;173.83583579;0;17;0
28700;131767;214558;DebtCon;ProfExe;10;0;0;238.79489103;2;27;0
28700;67951;106093;DebtCon;ProfExe;11;0;0;263.74392226;0;32;0
28700;133188;179454;DebtCon;ProfExe;1;1;0;223.34866354;1;19;0
28700;25190;59841;DebtCon;Office;1;0;1;201.17678326;0;11;1
28800;204455;245685;HomeImp;Other;8;0;0;123.39674713;1;42;0
28800;132019;168828;DebtCon;Mgr;0;0;0;231.28613401;1;24;0
28800;151328;194243;HomeImp;Self;2;0;0;174.97705282;0;17;0
28800;30357;56776;DebtCon;Other;35;0;0;294.42002143;0;22;0
28900;225000;285000;DebtCon;ProfExe;15;0;1;258.73333333;2;26;0
28900;135770;188368;DebtCon;ProfExe;0;1;0;229.75322241;2;19;0
28900;91683;127833;DebtCon;ProfExe;0;1;0;187.24240278;3;37;0
28900;134509;211558;DebtCon;ProfExe;10;0;0;247.84445257;2;27;0
28900;89945;124453;DebtCon;Other;2;0;0;194.91024949;2;25;0
28900;63748;36392;DebtCon;Sales;9;4;1;124.24789861;6;23;1
28900;102108;147463;DebtCon;Mgr;19;0;0;205.8658949;0;13;0
28900;75887;117989;DebtCon;Other;4;0;0;92.090542151;2;32;0
28900;77916;130728;DebtCon;Office;2;0;0;290.77260805;1;23;0
28900;109888;182229;DebtCon;Sales;16;0;0;302.22641765;1;30;0
28900;29515;49525;DebtCon;Other;36;0;0;288.65624667;0;24;0
29000;152065;192445;HomeImp;Self;2;0;0;166.94856833;0;16;0
29000;32109;49912;DebtCon;Other;34;0;0;278.56500343;1;23;0
29000;72478;113000;DebtCon;Other;1.5;0;6;114.66666667;4;12;1
29200;116202;160084;DebtCon;ProfExe;6;0;0;124.12146165;3;26;0
29200;50105;83815;DebtCon;Other;21;0;0;188.20102865;0;26;0
29200;139299;180818;DebtCon;ProfExe;1;0;0;226.86114488;1;19;0
29200;99600;143000;DebtCon;Other;15;0;0;232.33333333;1;40;0
29300;228059;291314;DebtCon;ProfExe;16;0;1;259.67720211;2;26;0
29400;119256;160683;DebtCon;ProfExe;6;0;0;109.12119697;3;27;0
29400;48800;86000;DebtCon;Other;5;1;0;52.766532731;2;21;1
29400;39354;75553;DebtCon;Mgr;13;1;0;77.342597043;6;15;0
29400;109457;145453;DebtCon;Other;15;0;0;222.85871099;1;40;0
29500;232801;289260;DebtCon;ProfExe;13;0;0;264.43150764;2;25;0
29500;50079;80222;DebtCon;Office;1;0;0;147.99011817;2;19;0
29500;48590;81354;DebtCon;Office;0;0;0;157.02632626;3;18;0
29500;118000;169900;DebtCon;Mgr;8;0;0;138.96666667;1;23;1
29600;233916;291490;DebtCon;ProfExe;15;0;1;259.73346527;2;25;0
29700;46268;79463;DebtCon;Office;0;0;0;161.27602904;3;19;0
29700;100657;148653;DebtCon;Other;14;0;0;221.92531148;0;40;0
29800;134560;187551;DebtCon;ProfExe;1;0;0;225.09229867;1;19;0
29800;225481;290762;DebtCon;ProfExe;13;0;1;239.32163058;1;26;0
29900;230499;294326;DebtCon;ProfExe;15;0;1;250.49100715;2;26;0
29900;135955;182161;DebtCon;ProfExe;0;0;0;235.3710385;2;18;0
29900;73506;115000;DebtCon;Mgr;11;0;0;77.133333333;1;35;0
29900;131756;167302;DebtCon;Mgr;0;0;0;237.56224137;1;24;0
30000;74975;118886;DebtCon;Mgr;12;0;0;85.045754904;0;34;0
30000;79044;118685;DebtCon;Mgr;12;0;0;92.118875541;1;34;0
30000;12223;35875.06;DebtCon;Other;28.5;0;0;199.83333333;0;15;0
30000;187000;293000;DebtCon;Other;28;0;0;156.63333333;0;23;0
30000;48000;97000;DebtCon;Office;3;0;0;173.5;2;25;0
30000;224000;282000;DebtCon;ProfExe;5;0;1;209.36666667;0;30;0
30000;8875;57000;DebtCon;Other;0;0;0;100.46666667;1;6;0
30000;17696;53100;DebtCon;Mgr;20;4;5;147.86666667;0;28;1
30000;176000;240000;DebtCon;ProfExe;1;1;0;198.86666667;2;13;1
30000;109583;153132;DebtCon;ProfExe;10;0;0;162.3840072;1;16;0
30000;15214;38094;DebtCon;Other;26;0;0;199.46979091;0;15;0
30000;20000;38000;DebtCon;Other;0.9;0;0;59.833333333;0;7;0
30100;24350;40356;DebtCon;Other;0;0;0;81.840250201;0;6;0
30100;138322;186139;DebtCon;ProfExe;2;0;0;215.75086797;2;19;0
30100;228006;285921;DebtCon;ProfExe;15;0;0;250.53988412;2;25;0
30100;78124;116280;DebtCon;Mgr;10;0;0;73.753383522;1;35;0
30200;36000;73500;DebtCon;Office;14;0;1;202.96666667;0;33;1
30200;80951;116160;DebtCon;ProfExe;19;4;0;130.36036182;0;58;1
30200;124000;171366;DebtCon;Mgr;13;0;0;176.5;2;28;0
30200;20956;39333;DebtCon;Other;0;1;0;73.391797524;0;7;0
30200;106594;148695;DebtCon;Other;13;0;0;239.91840501;1;39;0
30300;137927;182588;DebtCon;ProfExe;1;1;0;248.98067202;1;18;0
30300;54352;79302;DebtCon;Office;0;0;0;152.20277687;3;19;0
30300;109859;153240;DebtCon;ProfExe;10;0;0;172.68797976;0;17;0
30300;18306;66747;DebtCon;Other;1;0;0;95.181437553;1;6;0
30300;36014;76525;DebtCon;Mgr;14;0;0;88.934468851;5;16;0
30400;45747;78829;DebtCon;Office;0;0;0;174.36374815;3;18;0
30400;40386;68120;DebtCon;Mgr;12;1;0;98.820153684;5;15;0
30400;46948;80473;DebtCon;Office;0;0;0;151.59709716;2;19;0
30400;55429;103948;DebtCon;Office;3;0;0;182.48416421;1;25;0
30500;77246;121758;DebtCon;Mgr;10;0;0;79.21417248;0;34;0
30500;57516;103086;DebtCon;Office;3;0;0;166.19952717;2;24;0
30500;113822;148478;DebtCon;ProfExe;10;0;0;165.78827835;0;16;0
30500;108736;147531;DebtCon;Other;13;0;0;228.61035912;1;40;0
30500;138082;181157;DebtCon;ProfExe;2;1;0;219.24730717;1;19;0
30500;10952;65166;DebtCon;Other;0;0;0;91.951603506;1;6;0
30500;124225;181129;DebtCon;Mgr;11;0;0;189.43917118;2;28;0
30500;18375;61738;DebtCon;Mgr;20;3;5;141.70313333;0;28;1
30600;78355;124426;DebtCon;Mgr;11;0;0;81.223397569;1;34;0
30600;231344;284199;DebtCon;ProfExe;7;0;1;202.52860351;0;29;0
30600;54372;78653;DebtCon;Office;0;0;0;156.41356965;3;19;0
30700;14834;64870;DebtCon;Other;1;0;0;99.704362118;1;5;0
30800;129062;176389;DebtCon;Mgr;13;0;0;184.31937605;2;28;0
30800;29226;44735;DebtCon;Other;1;0;0;66.244719761;0;7;0
30800;15428;45495;DebtCon;Other;28;0;0;200.50912433;0;15;0
30800;195221;293118;DebtCon;Other;29;0;0;151.95741818;0;22;0
30800;21172;37333;DebtCon;Other;30;0;0;208.49869628;0;15;0
30800;125787;175196;DebtCon;Mgr;13;0;0;157.8776807;2;29;0
30800;54981;82038;DebtCon;Office;2;0;0;165.07784739;2;19;0
30900;230978;291013;DebtCon;ProfExe;12;0;1;268.39423798;1;26;0
30900;189798;301984;DebtCon;Other;28;0;0;150.91736328;0;22;0
30900;190480;298239;DebtCon;Other;27;0;1;164.60487057;0;23;0
31000;133471;188154;DebtCon;ProfExe;0;0;0;218.53826063;2;18;0
31000;67794;103535;DebtCon;Mgr;7;0;1;116.89898988;1;31;1
31000;118000;167000;DebtCon;ProfExe;17;0;0;127.03333333;1;17;0
31000;30000;72000;DebtCon;Mgr;20;2;0;127.3;1;14;1
31000;13542;58827;DebtCon;Other;0;0;0;92.1329084;0;6;0
31000;51370;103298;DebtCon;Office;0;0;0;175.60961458;2;25;0
31100;136521;188264;DebtCon;ProfExe;1;1;0;227.65187783;2;19;0
31200;22907;46357;DebtCon;Other;0;0;0;62.416296878;0;6;0
31200;234304;290923;DebtCon;ProfExe;14;0;1;260.91977587;2;26;0
31200;14906;64767;DebtCon;Other;0;0;0;80.355570586;0;5;0
31200;124295;176185;DebtCon;Mgr;12;0;0;171.21441633;1;27;0
31200;15557;62847;DebtCon;Other;0;0;0;99.560441868;1;6;0
31200;38352;80550;DebtCon;Mgr;21;1;0;116.4379076;0;14;1
31300;119911;171916;DebtCon;ProfExe;16;0;0;140.44947135;0;16;0
31300;188655;298090;DebtCon;Other;28;0;0;153.0868546;0;22;0
31300;106960;144201;DebtCon;Other;15;0;0;230.41303519;0;40;0
31400;12617;36082;DebtCon;Other;30;0;0;205.4598874;0;15;0
31400;16209;62450;DebtCon;Other;1;0;0;108.38765771;1;6;0
31500;22100;35000;DebtCon;Other;1.9;2;0;85.233333333;2;14;1
31500;16000;43040;DebtCon;Other;0;1;1;98.433333333;1;11;1
31500;49020;100700;DebtCon;Office;4;0;0;169.68903889;1;25;0
31500;10879;58089;DebtCon;Other;0;0;0;94.248035718;0;5;0
31500;224572;282839;DebtCon;ProfExe;7;0;1;212.75533106;0;29;0
31600;11478;66275;DebtCon;Other;1;0;0;97.198633924;1;5;0
31600;15036;44220;DebtCon;Other;28;0;0;204.70091689;0;14;0
